ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Datetime,OccupancyRate,Price
5518,BHMNCPHST01,1200,26.14001386,91.73099967,267,car,low,1,0,19-10-2016,08:05:00,19-10-2016 08:05:00,0.2225,10.862499999999999
5519,BHMNCPHST01,1200,26.14001386,91.73099967,314,car,low,1,0,19-10-2016,08:25:00,19-10-2016 08:25:00,0.26166666666666666,9.670833333333333
5520,BHMNCPHST01,1200,26.14001386,91.73099967,463,car,average,2,0,19-10-2016,08:58:00,19-10-2016 08:58:00,0.3858333333333333,9.1
5521,BHMNCPHST01,1200,26.14001386,91.73099967,591,bike,low,2,0,19-10-2016,09:32:00,19-10-2016 09:32:00,0.4925,9.0625
5522,BHMNCPHST01,1200,26.14001386,91.73099967,660,bike,average,4,0,19-10-2016,09:58:00,19-10-2016 09:58:00,0.55,9.3125
5523,BHMNCPHST01,1200,26.14001386,91.73099967,724,car,low,3,0,19-10-2016,10:25:00,19-10-2016 10:25:00,0.6033333333333334,9.829166666666667
5524,BHMNCPHST01,1200,26.14001386,91.73099967,765,car,average,4,0,19-10-2016,10:59:00,19-10-2016 10:59:00,0.6375,10.516666666666667
5525,BHMNCPHST01,1200,26.14001386,91.73099967,769,car,average,5,0,19-10-2016,11:25:00,19-10-2016 11:25:00,0.6408333333333334,11.220833333333335
5526,BHMNCPHST01,1200,26.14001386,91.73099967,794,truck,average,6,0,19-10-2016,11:59:00,19-10-2016 11:59:00,0.6616666666666666,12.029166666666669
5527,BHMNCPHST01,1200,26.14001386,91.73099967,794,car,high,9,0,19-10-2016,12:25:00,19-10-2016 12:25:00,0.6616666666666666,12.837500000000002
5528,BHMNCPHST01,1200,26.14001386,91.73099967,780,car,high,9,0,19-10-2016,12:58:00,19-10-2016 12:58:00,0.65,13.587500000000002
5529,BHMNCPHST01,1200,26.14001386,91.73099967,783,car,high,8,0,19-10-2016,13:25:00,19-10-2016 13:25:00,0.6525,14.350000000000001
5530,BHMNCPHST01,1200,26.14001386,91.73099967,761,car,average,6,0,19-10-2016,13:58:00,19-10-2016 13:58:00,0.6341666666666667,15.020833333333334
5531,BHMNCPHST01,1200,26.14001386,91.73099967,759,car,average,4,0,19-10-2016,14:32:00,19-10-2016 14:32:00,0.6325,15.683333333333334
5532,BHMNCPHST01,1200,26.14001386,91.73099967,747,cycle,average,5,0,19-10-2016,14:58:00,19-10-2016 14:58:00,0.6225,16.295833333333334
5533,BHMNCPHST01,1200,26.14001386,91.73099967,701,car,low,3,0,19-10-2016,15:32:00,19-10-2016 15:32:00,0.5841666666666666,16.71666666666667
5534,BHMNCPHST01,1200,26.14001386,91.73099967,655,truck,low,3,0,19-10-2016,15:59:00,19-10-2016 15:59:00,0.5458333333333333,16.945833333333336
5535,BHMNCPHST01,1200,26.14001386,91.73099967,578,bike,low,3,0,19-10-2016,16:25:00,19-10-2016 16:25:00,0.4816666666666667,16.85416666666667
5536,BHMNCPHST01,1200,26.14001386,91.73099967,89,bike,low,1,0,22-10-2016,07:46:00,22-10-2016 07:46:00,0.07416666666666667,14.854166666666671
5537,BHMNCPHST01,1200,26.14001386,91.73099967,106,car,low,1,0,22-10-2016,08:26:00,22-10-2016 08:26:00,0.08833333333333333,12.854166666666671
5538,BHMNCPHST01,1200,26.14001386,91.73099967,135,truck,low,1,0,22-10-2016,08:59:00,22-10-2016 08:59:00,0.1125,10.916666666666671
5539,BHMNCPHST01,1200,26.14001386,91.73099967,152,truck,low,2,0,22-10-2016,09:26:00,22-10-2016 09:26:00,0.12666666666666668,9.050000000000004
5540,BHMNCPHST01,1200,26.14001386,91.73099967,193,cycle,low,3,0,22-10-2016,09:59:00,22-10-2016 09:59:00,0.16083333333333333,7.354166666666671
5541,BHMNCPHST01,1200,26.14001386,91.73099967,216,cycle,average,4,0,22-10-2016,10:26:00,22-10-2016 10:26:00,0.18,5.754166666666672
5542,BHMNCPHST01,1200,26.14001386,91.73099967,269,car,average,4,0,22-10-2016,10:59:00,22-10-2016 10:59:00,0.22416666666666665,5.0
5543,BHMNCPHST01,1200,26.14001386,91.73099967,284,car,average,5,0,22-10-2016,11:32:00,22-10-2016 11:32:00,0.23666666666666666,5.0
5544,BHMNCPHST01,1200,26.14001386,91.73099967,306,car,high,7,0,22-10-2016,11:59:00,22-10-2016 11:59:00,0.255,5.0
5545,BHMNCPHST01,1200,26.14001386,91.73099967,350,cycle,high,7,0,22-10-2016,12:32:00,22-10-2016 12:32:00,0.2916666666666667,5.0
5546,BHMNCPHST01,1200,26.14001386,91.73099967,385,car,high,9,0,22-10-2016,12:59:00,22-10-2016 12:59:00,0.32083333333333336,5.0
5547,BHMNCPHST01,1200,26.14001386,91.73099967,414,car,high,7,0,22-10-2016,13:32:00,22-10-2016 13:32:00,0.345,5.0
5548,BHMNCPHST01,1200,26.14001386,91.73099967,413,car,average,5,0,22-10-2016,13:59:00,22-10-2016 13:59:00,0.3441666666666667,5.0
5549,BHMNCPHST01,1200,26.14001386,91.73099967,441,car,average,4,0,22-10-2016,14:39:00,22-10-2016 14:39:00,0.3675,5.0
5550,BHMNCPHST01,1200,26.14001386,91.73099967,440,car,high,5,0,22-10-2016,14:59:00,22-10-2016 14:59:00,0.36666666666666664,5.0
5551,BHMNCPHST01,1200,26.14001386,91.73099967,437,car,low,3,0,22-10-2016,15:26:00,22-10-2016 15:26:00,0.3641666666666667,5.0
5552,BHMNCPHST01,1200,26.14001386,91.73099967,425,bike,low,2,0,22-10-2016,15:59:00,22-10-2016 15:59:00,0.3541666666666667,5.0
5553,BHMNCPHST01,1200,26.14001386,91.73099967,398,cycle,average,3,0,22-10-2016,16:26:00,22-10-2016 16:26:00,0.33166666666666667,5.0
5554,BHMNCPHST01,1200,26.14001386,91.73099967,105,bike,low,2,1,23-10-2016,08:52:00,23-10-2016 08:52:00,0.0875,5.0
5555,BHMNCPHST01,1200,26.14001386,91.73099967,105,car,low,2,1,23-10-2016,08:52:00,23-10-2016 08:52:00,0.0875,5.0
5556,BHMNCPHST01,1200,26.14001386,91.73099967,105,truck,low,2,1,23-10-2016,08:52:00,23-10-2016 08:52:00,0.0875,5.0
5557,BHMNCPHST01,1200,26.14001386,91.73099967,124,bike,low,3,1,23-10-2016,09:26:00,23-10-2016 09:26:00,0.10333333333333333,5.0
5558,BHMNCPHST01,1200,26.14001386,91.73099967,147,car,low,3,1,23-10-2016,09:59:00,23-10-2016 09:59:00,0.1225,5.0
5559,BHMNCPHST01,1200,26.14001386,91.73099967,156,car,low,4,1,23-10-2016,10:26:00,23-10-2016 10:26:00,0.13,5.0
5560,BHMNCPHST01,1200,26.14001386,91.73099967,161,bike,high,6,1,23-10-2016,10:59:00,23-10-2016 10:59:00,0.13416666666666666,5.0
5561,BHMNCPHST01,1200,26.14001386,91.73099967,190,car,average,6,1,23-10-2016,11:26:00,23-10-2016 11:26:00,0.15833333333333333,5.0
5562,BHMNCPHST01,1200,26.14001386,91.73099967,230,car,average,6,1,23-10-2016,11:59:00,23-10-2016 11:59:00,0.19166666666666668,5.0
5563,BHMNCPHST01,1200,26.14001386,91.73099967,254,truck,high,11,1,23-10-2016,12:26:00,23-10-2016 12:26:00,0.21166666666666667,5.0
5564,BHMNCPHST01,1200,26.14001386,91.73099967,269,car,high,9,1,23-10-2016,13:06:00,23-10-2016 13:06:00,0.22416666666666665,5.0
5565,BHMNCPHST01,1200,26.14001386,91.73099967,276,cycle,high,10,1,23-10-2016,13:26:00,23-10-2016 13:26:00,0.23,5.0
5566,BHMNCPHST01,1200,26.14001386,91.73099967,280,cycle,high,10,1,23-10-2016,13:59:00,23-10-2016 13:59:00,0.23333333333333334,5.0
5567,BHMNCPHST01,1200,26.14001386,91.73099967,274,bike,average,5,1,23-10-2016,14:26:00,23-10-2016 14:26:00,0.22833333333333333,5.0
5568,BHMNCPHST01,1200,26.14001386,91.73099967,277,car,average,5,1,23-10-2016,14:59:00,23-10-2016 14:59:00,0.23083333333333333,5.0
5569,BHMNCPHST01,1200,26.14001386,91.73099967,274,truck,low,3,1,23-10-2016,15:26:00,23-10-2016 15:26:00,0.22833333333333333,5.0
5570,BHMNCPHST01,1200,26.14001386,91.73099967,242,car,low,3,1,23-10-2016,15:59:00,23-10-2016 15:59:00,0.20166666666666666,5.0
5571,BHMNCPHST01,1200,26.14001386,91.73099967,227,truck,low,2,1,23-10-2016,16:26:00,23-10-2016 16:26:00,0.18916666666666668,5.0
5572,BHMNCPHST01,1200,26.14001386,91.73099967,222,bike,low,2,0,24-10-2016,07:56:00,24-10-2016 07:56:00,0.185,5.0
5573,BHMNCPHST01,1200,26.14001386,91.73099967,316,car,average,2,0,24-10-2016,08:29:00,24-10-2016 08:29:00,0.2633333333333333,5.0
5574,BHMNCPHST01,1200,26.14001386,91.73099967,423,bike,average,3,0,24-10-2016,09:03:00,24-10-2016 09:03:00,0.3525,5.0
5575,BHMNCPHST01,1200,26.14001386,91.73099967,494,bike,low,2,0,24-10-2016,09:30:00,24-10-2016 09:30:00,0.4116666666666667,5.0
5576,BHMNCPHST01,1200,26.14001386,91.73099967,546,bike,low,2,0,24-10-2016,09:55:00,24-10-2016 09:55:00,0.455,5.0
5577,BHMNCPHST01,1200,26.14001386,91.73099967,580,truck,average,4,0,24-10-2016,10:30:00,24-10-2016 10:30:00,0.48333333333333334,5.0
5578,BHMNCPHST01,1200,26.14001386,91.73099967,591,truck,average,5,0,24-10-2016,11:03:00,24-10-2016 11:03:00,0.4925,5.0
5579,BHMNCPHST01,1200,26.14001386,91.73099967,614,car,average,5,0,24-10-2016,11:29:00,24-10-2016 11:29:00,0.5116666666666667,5.058333333333334
5580,BHMNCPHST01,1200,26.14001386,91.73099967,639,bike,high,9,0,24-10-2016,12:02:00,24-10-2016 12:02:00,0.5325,5.220833333333333
5581,BHMNCPHST01,1200,26.14001386,91.73099967,657,cycle,high,9,0,24-10-2016,12:30:00,24-10-2016 12:30:00,0.5475,5.458333333333333
5582,BHMNCPHST01,1200,26.14001386,91.73099967,680,car,high,9,0,24-10-2016,12:56:00,24-10-2016 12:56:00,0.5666666666666667,5.791666666666666
5583,BHMNCPHST01,1200,26.14001386,91.73099967,687,cycle,high,8,0,24-10-2016,13:30:00,24-10-2016 13:30:00,0.5725,6.154166666666666
5584,BHMNCPHST01,1200,26.14001386,91.73099967,688,bike,average,6,0,24-10-2016,13:56:00,24-10-2016 13:56:00,0.5733333333333334,6.520833333333333
5585,BHMNCPHST01,1200,26.14001386,91.73099967,703,bike,average,4,0,24-10-2016,14:30:00,24-10-2016 14:30:00,0.5858333333333333,6.949999999999999
5586,BHMNCPHST01,1200,26.14001386,91.73099967,701,truck,average,4,0,24-10-2016,14:56:00,24-10-2016 14:56:00,0.5841666666666666,7.370833333333333
5587,BHMNCPHST01,1200,26.14001386,91.73099967,673,car,low,2,0,24-10-2016,15:32:00,24-10-2016 15:32:00,0.5608333333333333,7.674999999999999
5588,BHMNCPHST01,1200,26.14001386,91.73099967,624,car,low,3,0,24-10-2016,16:00:00,24-10-2016 16:00:00,0.52,7.774999999999999
5589,BHMNCPHST01,1200,26.14001386,91.73099967,536,cycle,low,3,0,24-10-2016,16:33:00,24-10-2016 16:33:00,0.44666666666666666,7.508333333333332
5590,BHMNCPHST01,1200,26.14001386,91.73099967,207,bike,low,2,0,25-10-2016,08:00:00,25-10-2016 08:00:00,0.1725,5.870833333333332
5591,BHMNCPHST01,1200,26.14001386,91.73099967,270,car,low,2,0,25-10-2016,08:26:00,25-10-2016 08:26:00,0.225,5.0
5592,BHMNCPHST01,1200,26.14001386,91.73099967,382,car,low,2,0,25-10-2016,09:00:00,25-10-2016 09:00:00,0.31833333333333336,5.0
5593,BHMNCPHST01,1200,26.14001386,91.73099967,440,car,low,3,0,25-10-2016,09:19:00,25-10-2016 09:19:00,0.36666666666666664,5.0
5594,BHMNCPHST01,1200,26.14001386,91.73099967,532,truck,average,4,0,25-10-2016,09:56:00,25-10-2016 09:56:00,0.44333333333333336,5.0
5595,BHMNCPHST01,1200,26.14001386,91.73099967,579,car,low,3,0,25-10-2016,10:29:00,25-10-2016 10:29:00,0.4825,5.0
5596,BHMNCPHST01,1200,26.14001386,91.73099967,595,bike,average,4,0,25-10-2016,10:56:00,25-10-2016 10:56:00,0.49583333333333335,5.0
5597,BHMNCPHST01,1200,26.14001386,91.73099967,621,bike,average,5,0,25-10-2016,11:29:00,25-10-2016 11:29:00,0.5175,5.0874999999999995
5598,BHMNCPHST01,1200,26.14001386,91.73099967,635,bike,high,9,0,25-10-2016,12:02:00,25-10-2016 12:02:00,0.5291666666666667,5.2333333333333325
5599,BHMNCPHST01,1200,26.14001386,91.73099967,650,bike,high,9,0,25-10-2016,12:29:00,25-10-2016 12:29:00,0.5416666666666666,5.4416666666666655
5600,BHMNCPHST01,1200,26.14001386,91.73099967,676,car,average,6,0,25-10-2016,13:03:00,25-10-2016 13:03:00,0.5633333333333334,5.758333333333332
5601,BHMNCPHST01,1200,26.14001386,91.73099967,672,car,high,8,0,25-10-2016,13:29:00,25-10-2016 13:29:00,0.56,6.058333333333332
5602,BHMNCPHST01,1200,26.14001386,91.73099967,667,bike,high,8,0,25-10-2016,13:56:00,25-10-2016 13:56:00,0.5558333333333333,6.337499999999999
5603,BHMNCPHST01,1200,26.14001386,91.73099967,669,car,average,5,0,25-10-2016,14:29:00,25-10-2016 14:29:00,0.5575,6.624999999999998
5604,BHMNCPHST01,1200,26.14001386,91.73099967,653,car,low,3,0,25-10-2016,15:02:00,25-10-2016 15:02:00,0.5441666666666667,6.845833333333331
5605,BHMNCPHST01,1200,26.14001386,91.73099967,631,car,low,3,0,25-10-2016,15:29:00,25-10-2016 15:29:00,0.5258333333333334,6.974999999999998
5606,BHMNCPHST01,1200,26.14001386,91.73099967,600,truck,low,2,0,25-10-2016,15:56:00,25-10-2016 15:56:00,0.5,6.974999999999998
5607,BHMNCPHST01,1200,26.14001386,91.73099967,522,car,low,2,0,25-10-2016,16:29:00,25-10-2016 16:29:00,0.435,6.649999999999998
5608,BHMNCPHST01,1200,26.14001386,91.73099967,216,car,low,2,0,26-10-2016,07:59:00,26-10-2016 07:59:00,0.18,5.049999999999997
5609,BHMNCPHST01,1200,26.14001386,91.73099967,305,bike,low,2,0,26-10-2016,08:32:00,26-10-2016 08:32:00,0.25416666666666665,5.0
5610,BHMNCPHST01,1200,26.14001386,91.73099967,401,truck,low,2,0,26-10-2016,08:59:00,26-10-2016 08:59:00,0.33416666666666667,5.0
5611,BHMNCPHST01,1200,26.14001386,91.73099967,475,bike,low,3,0,26-10-2016,09:26:00,26-10-2016 09:26:00,0.3958333333333333,5.0
5612,BHMNCPHST01,1200,26.14001386,91.73099967,532,car,low,3,0,26-10-2016,09:59:00,26-10-2016 09:59:00,0.44333333333333336,5.0
5613,BHMNCPHST01,1200,26.14001386,91.73099967,563,car,low,3,0,26-10-2016,10:26:00,26-10-2016 10:26:00,0.4691666666666667,5.0
5614,BHMNCPHST01,1200,26.14001386,91.73099967,597,cycle,average,4,0,26-10-2016,10:59:00,26-10-2016 10:59:00,0.4975,5.0
5615,BHMNCPHST01,1200,26.14001386,91.73099967,612,bike,average,5,0,26-10-2016,11:26:00,26-10-2016 11:26:00,0.51,5.05
5616,BHMNCPHST01,1200,26.14001386,91.73099967,634,car,high,8,0,26-10-2016,11:59:00,26-10-2016 11:59:00,0.5283333333333333,5.191666666666666
5617,BHMNCPHST01,1200,26.14001386,91.73099967,650,bike,high,8,0,26-10-2016,12:26:00,26-10-2016 12:26:00,0.5416666666666666,5.3999999999999995
5618,BHMNCPHST01,1200,26.14001386,91.73099967,656,car,high,9,0,26-10-2016,12:59:00,26-10-2016 12:59:00,0.5466666666666666,5.633333333333333
5619,BHMNCPHST01,1200,26.14001386,91.73099967,670,car,high,8,0,26-10-2016,13:26:00,26-10-2016 13:26:00,0.5583333333333333,5.925
5620,BHMNCPHST01,1200,26.14001386,91.73099967,689,cycle,average,5,0,26-10-2016,13:59:00,26-10-2016 13:59:00,0.5741666666666667,6.295833333333333
5621,BHMNCPHST01,1200,26.14001386,91.73099967,686,car,average,4,0,26-10-2016,14:26:00,26-10-2016 14:26:00,0.5716666666666667,6.654166666666667
5622,BHMNCPHST01,1200,26.14001386,91.73099967,679,car,average,4,0,26-10-2016,14:59:00,26-10-2016 14:59:00,0.5658333333333333,6.983333333333333
5623,BHMNCPHST01,1200,26.14001386,91.73099967,657,car,low,3,0,26-10-2016,15:26:00,26-10-2016 15:26:00,0.5475,7.220833333333333
5624,BHMNCPHST01,1200,26.14001386,91.73099967,611,car,average,4,0,26-10-2016,15:59:00,26-10-2016 15:59:00,0.5091666666666667,7.266666666666667
5625,BHMNCPHST01,1200,26.14001386,91.73099967,538,cycle,low,2,0,26-10-2016,16:32:00,26-10-2016 16:32:00,0.4483333333333333,7.008333333333333
5626,BHMNCPHST01,1200,26.14001386,91.73099967,218,bike,low,2,0,27-10-2016,07:59:00,27-10-2016 07:59:00,0.18166666666666667,5.416666666666666
5627,BHMNCPHST01,1200,26.14001386,91.73099967,304,car,low,2,0,27-10-2016,08:32:00,27-10-2016 08:32:00,0.25333333333333335,5.0
5628,BHMNCPHST01,1200,26.14001386,91.73099967,389,car,low,2,0,27-10-2016,08:59:00,27-10-2016 08:59:00,0.32416666666666666,5.0
5629,BHMNCPHST01,1200,26.14001386,91.73099967,471,car,average,3,0,27-10-2016,09:32:00,27-10-2016 09:32:00,0.3925,5.0
5630,BHMNCPHST01,1200,26.14001386,91.73099967,516,car,low,2,0,27-10-2016,09:59:00,27-10-2016 09:59:00,0.43,5.0
5631,BHMNCPHST01,1200,26.14001386,91.73099967,558,truck,low,4,0,27-10-2016,10:25:00,27-10-2016 10:25:00,0.465,5.0
5632,BHMNCPHST01,1200,26.14001386,91.73099967,592,car,average,4,0,27-10-2016,10:59:00,27-10-2016 10:59:00,0.49333333333333335,5.0
5633,BHMNCPHST01,1200,26.14001386,91.73099967,617,car,average,6,0,27-10-2016,11:32:00,27-10-2016 11:32:00,0.5141666666666667,5.070833333333333
5634,BHMNCPHST01,1200,26.14001386,91.73099967,639,bike,average,5,0,27-10-2016,11:59:00,27-10-2016 11:59:00,0.5325,5.2333333333333325
5635,BHMNCPHST01,1200,26.14001386,91.73099967,643,car,average,6,0,27-10-2016,12:26:00,27-10-2016 12:26:00,0.5358333333333334,5.4125
5636,BHMNCPHST01,1200,26.14001386,91.73099967,659,car,high,9,0,27-10-2016,12:59:00,27-10-2016 12:59:00,0.5491666666666667,5.658333333333333
5637,BHMNCPHST01,1200,26.14001386,91.73099967,671,car,high,7,0,27-10-2016,13:32:00,27-10-2016 13:32:00,0.5591666666666667,5.954166666666667
5638,BHMNCPHST01,1200,26.14001386,91.73099967,682,car,average,5,0,27-10-2016,13:59:00,27-10-2016 13:59:00,0.5683333333333334,6.295833333333333
5639,BHMNCPHST01,1200,26.14001386,91.73099967,680,car,average,4,0,27-10-2016,14:26:00,27-10-2016 14:26:00,0.5666666666666667,6.629166666666666
5640,BHMNCPHST01,1200,26.14001386,91.73099967,670,bike,average,5,0,27-10-2016,14:59:00,27-10-2016 14:59:00,0.5583333333333333,6.920833333333333
5641,BHMNCPHST01,1200,26.14001386,91.73099967,648,car,low,2,0,27-10-2016,15:26:00,27-10-2016 15:26:00,0.54,7.120833333333334
5642,BHMNCPHST01,1200,26.14001386,91.73099967,607,truck,low,2,0,27-10-2016,15:59:00,27-10-2016 15:59:00,0.5058333333333334,7.15
5643,BHMNCPHST01,1200,26.14001386,91.73099967,541,bike,low,3,0,27-10-2016,16:26:00,27-10-2016 16:26:00,0.4508333333333333,6.904166666666667
5644,BHMNCPHST01,1200,26.14001386,91.73099967,216,bike,low,2,0,28-10-2016,08:16:00,28-10-2016 08:16:00,0.18,5.304166666666667
5645,BHMNCPHST01,1200,26.14001386,91.73099967,216,truck,low,1,0,28-10-2016,08:16:00,28-10-2016 08:16:00,0.18,5.0
5646,BHMNCPHST01,1200,26.14001386,91.73099967,317,car,average,2,0,28-10-2016,08:56:00,28-10-2016 08:56:00,0.26416666666666666,5.0
5647,BHMNCPHST01,1200,26.14001386,91.73099967,393,car,low,3,0,28-10-2016,09:29:00,28-10-2016 09:29:00,0.3275,5.0
5648,BHMNCPHST01,1200,26.14001386,91.73099967,461,car,low,4,0,28-10-2016,10:02:00,28-10-2016 10:02:00,0.38416666666666666,5.0
5649,BHMNCPHST01,1200,26.14001386,91.73099967,498,car,low,4,0,28-10-2016,10:29:00,28-10-2016 10:29:00,0.415,5.0
5650,BHMNCPHST01,1200,26.14001386,91.73099967,525,bike,average,4,0,28-10-2016,10:56:00,28-10-2016 10:56:00,0.4375,5.0
5651,BHMNCPHST01,1200,26.14001386,91.73099967,539,car,high,8,0,28-10-2016,11:29:00,28-10-2016 11:29:00,0.44916666666666666,5.0
5652,BHMNCPHST01,1200,26.14001386,91.73099967,557,car,high,8,0,28-10-2016,12:02:00,28-10-2016 12:02:00,0.46416666666666667,5.0
5653,BHMNCPHST01,1200,26.14001386,91.73099967,574,bike,high,9,0,28-10-2016,12:29:00,28-10-2016 12:29:00,0.47833333333333333,5.0
5654,BHMNCPHST01,1200,26.14001386,91.73099967,600,bike,high,7,0,28-10-2016,13:02:00,28-10-2016 13:02:00,0.5,5.0
5655,BHMNCPHST01,1200,26.14001386,91.73099967,593,car,high,7,0,28-10-2016,13:29:00,28-10-2016 13:29:00,0.49416666666666664,5.0
5656,BHMNCPHST01,1200,26.14001386,91.73099967,617,cycle,average,5,0,28-10-2016,14:02:00,28-10-2016 14:02:00,0.5141666666666667,5.070833333333333
5657,BHMNCPHST01,1200,26.14001386,91.73099967,631,car,high,6,0,28-10-2016,14:29:00,28-10-2016 14:29:00,0.5258333333333334,5.199999999999999
5658,BHMNCPHST01,1200,26.14001386,91.73099967,634,bike,average,4,0,28-10-2016,15:02:00,28-10-2016 15:02:00,0.5283333333333333,5.341666666666666
5659,BHMNCPHST01,1200,26.14001386,91.73099967,588,bike,low,2,0,28-10-2016,15:29:00,28-10-2016 15:29:00,0.49,5.291666666666666
5660,BHMNCPHST01,1200,26.14001386,91.73099967,548,car,low,2,0,28-10-2016,16:02:00,28-10-2016 16:02:00,0.45666666666666667,5.074999999999999
5661,BHMNCPHST01,1200,26.14001386,91.73099967,475,car,low,2,0,28-10-2016,16:29:00,28-10-2016 16:29:00,0.3958333333333333,5.0
5662,BHMNCPHST01,1200,26.14001386,91.73099967,102,cycle,low,1,0,29-10-2016,07:59:00,29-10-2016 07:59:00,0.085,5.0
5663,BHMNCPHST01,1200,26.14001386,91.73099967,108,car,low,1,0,29-10-2016,08:26:00,29-10-2016 08:26:00,0.09,5.0
5664,BHMNCPHST01,1200,26.14001386,91.73099967,140,car,low,1,0,29-10-2016,08:59:00,29-10-2016 08:59:00,0.11666666666666667,5.0
5665,BHMNCPHST01,1200,26.14001386,91.73099967,169,truck,low,2,0,29-10-2016,09:26:00,29-10-2016 09:26:00,0.14083333333333334,5.0
5666,BHMNCPHST01,1200,26.14001386,91.73099967,186,car,low,2,0,29-10-2016,09:59:00,29-10-2016 09:59:00,0.155,5.0
5667,BHMNCPHST01,1200,26.14001386,91.73099967,207,cycle,low,3,0,29-10-2016,10:26:00,29-10-2016 10:26:00,0.1725,5.0
5668,BHMNCPHST01,1200,26.14001386,91.73099967,252,bike,average,3,0,29-10-2016,10:59:00,29-10-2016 10:59:00,0.21,5.0
5669,BHMNCPHST01,1200,26.14001386,91.73099967,287,car,high,7,0,29-10-2016,11:25:00,29-10-2016 11:25:00,0.23916666666666667,5.0
5670,BHMNCPHST01,1200,26.14001386,91.73099967,329,car,high,8,0,29-10-2016,12:06:00,29-10-2016 12:06:00,0.27416666666666667,5.0
5671,BHMNCPHST01,1200,26.14001386,91.73099967,345,car,high,8,0,29-10-2016,12:26:00,29-10-2016 12:26:00,0.2875,5.0
5672,BHMNCPHST01,1200,26.14001386,91.73099967,379,bike,high,8,0,29-10-2016,12:59:00,29-10-2016 12:59:00,0.31583333333333335,5.0
5673,BHMNCPHST01,1200,26.14001386,91.73099967,395,car,high,8,0,29-10-2016,13:26:00,29-10-2016 13:26:00,0.32916666666666666,5.0
5674,BHMNCPHST01,1200,26.14001386,91.73099967,420,car,average,5,0,29-10-2016,13:59:00,29-10-2016 13:59:00,0.35,5.0
5675,BHMNCPHST01,1200,26.14001386,91.73099967,440,car,average,4,0,29-10-2016,14:26:00,29-10-2016 14:26:00,0.36666666666666664,5.0
5676,BHMNCPHST01,1200,26.14001386,91.73099967,489,car,average,4,0,29-10-2016,14:59:00,29-10-2016 14:59:00,0.4075,5.0
5677,BHMNCPHST01,1200,26.14001386,91.73099967,495,bike,low,3,0,29-10-2016,15:26:00,29-10-2016 15:26:00,0.4125,5.0
5678,BHMNCPHST01,1200,26.14001386,91.73099967,483,car,low,3,0,29-10-2016,15:59:00,29-10-2016 15:59:00,0.4025,5.0
5679,BHMNCPHST01,1200,26.14001386,91.73099967,438,bike,low,2,0,29-10-2016,16:26:00,29-10-2016 16:26:00,0.365,5.0
5680,BHMNCPHST01,1200,26.14001386,91.73099967,106,bike,low,2,1,30-10-2016,07:59:00,30-10-2016 07:59:00,0.08833333333333333,5.0
5681,BHMNCPHST01,1200,26.14001386,91.73099967,106,car,low,2,1,30-10-2016,07:59:00,30-10-2016 07:59:00,0.08833333333333333,5.0
5682,BHMNCPHST01,1200,26.14001386,91.73099967,106,car,low,2,1,30-10-2016,07:59:00,30-10-2016 07:59:00,0.08833333333333333,5.0
5683,BHMNCPHST01,1200,26.14001386,91.73099967,107,car,low,2,1,30-10-2016,08:05:00,30-10-2016 08:05:00,0.08916666666666667,5.0
5684,BHMNCPHST01,1200,26.14001386,91.73099967,112,car,average,3,1,30-10-2016,08:45:00,30-10-2016 08:45:00,0.09333333333333334,5.0
5685,BHMNCPHST01,1200,26.14001386,91.73099967,142,car,low,2,1,30-10-2016,09:25:00,30-10-2016 09:25:00,0.11833333333333333,5.0
5686,BHMNCPHST01,1200,26.14001386,91.73099967,173,bike,low,3,1,30-10-2016,09:59:00,30-10-2016 09:59:00,0.14416666666666667,5.0
